Date,Time,Index,Status,Product,Operator,Comments
30/04/25,8:37:55,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:37:58,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:03,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:06,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:09,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:12,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:15,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:18,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:21,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:23,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:26,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:31,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:37,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:39,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:44,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:47,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:50,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:53,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:55,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:38:58,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:01,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:04,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:07,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:11,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:14,2,Bad,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:20,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:23,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:26,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:29,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:32,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:34,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:37,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:39,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:43,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:47,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:49,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:53,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:56,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:39:59,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:01,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:04,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:07,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:10,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:13,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:16,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:18,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:21,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:25,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:28,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:31,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:34,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:37,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:39,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:42,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:45,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:48,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:50,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:53,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:40:58,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:02,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:04,6,Bad,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:08,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:09,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:12,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:15,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:18,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:21,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:24,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:27,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:30,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:32,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:35,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:38,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:40,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:45,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:48,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:51,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:56,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:41:58,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:01,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:04,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:07,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:12,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:15,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:19,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:22,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:25,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:28,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:31,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:33,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:40,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:42,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:45,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:49,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:50,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:53,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:42:56,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:00,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:03,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:06,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:10,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:13,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:16,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:18,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:21,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:25,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:27,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:32,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:34,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:36,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:39,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:45,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:48,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:51,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:54,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:56,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:43:59,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:02,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:05,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:07,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:11,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:16,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:19,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:23,5,Bad,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:25,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:30,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:32,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:35,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:38,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:43,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:45,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:49,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:54,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:44:57,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:00,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:08,1,Bad,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:12,2,Bad,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:17,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:21,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:32,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:35,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:37,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:40,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:43,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:46,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:50,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:53,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:55,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:45:58,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:01,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:04,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:06,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:09,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:12,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:15,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:18,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:21,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:23,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:27,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:29,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:32,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:36,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:40,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:42,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:45,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:48,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:51,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:54,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:46:57,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:47:01,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:47:03,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:47:07,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:47:10,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:47:13,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:51:54,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:51:57,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:00,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:02,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:05,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:08,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:11,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:14,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:17,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:20,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:23,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:26,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:29,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:32,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:35,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:37,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:42,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:46,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:48,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:52,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:55,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:52:58,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:01,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:04,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:07,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:09,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:12,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:16,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:20,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:22,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:26,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:30,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:33,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:36,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:39,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:42,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:45,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:49,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:52,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:54,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:53:57,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:00,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:03,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:06,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:09,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:12,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:14,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:17,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:20,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:23,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:26,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:28,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:33,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:36,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:39,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:42,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:44,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:47,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:50,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:53,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:56,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:54:59,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:02,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:05,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:08,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:11,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:14,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:17,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:20,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:24,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:27,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:30,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:32,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:35,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:38,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:42,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:45,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:48,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:50,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:53,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:56,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:55:59,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:02,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:05,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:07,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:11,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:14,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:17,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:20,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:23,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:25,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:28,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:31,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:34,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:37,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:40,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:43,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:46,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:49,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:52,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:55,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:56:58,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:00,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:04,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:07,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:10,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:13,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:16,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:21,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:24,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:41,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:44,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:47,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:49,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:52,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:55,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:57:58,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:01,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:04,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:07,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:09,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:12,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:15,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:18,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:20,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:24,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:27,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:30,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:33,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:35,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:39,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:41,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:44,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:47,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:50,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:53,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:58:57,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:11,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:14,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:17,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:20,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:23,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:26,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:29,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:31,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:34,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:37,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:40,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:42,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:45,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:48,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:51,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:54,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,8:59:57,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:00,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:03,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:05,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:08,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:12,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:15,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:21,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:23,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:26,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:29,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:31,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:35,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:37,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:40,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:43,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:45,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:49,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:52,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:54,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:00:58,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:00,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:03,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:06,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:09,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:11,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:14,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:17,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:20,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:23,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:25,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:28,0,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:31,1,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:34,2,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:37,3,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:40,4,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:43,5,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:46,6,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:49,7,Good,Shredded Lettuce x24 - Triplepick,,
30/04/25,9:01:52,0,Good,Shredded Lettuce x24 - Triplepick,,
